sentence,aspect,label_id,label
I 'm still mad that i had to pay for lousy food .,food,0,negative
This restaurant used to be our regular Thursday night dinner location .,dinner location,1,neutral
Definite go if you 're used to good Indian restaurant food from abroad .,Indian restaurant food,2,positive
"THR AT MOSHPHERE IS COMPACT , MODERN , YET COZY .",AT MOSHPHERE,2,positive
"By far , the best pizza in Manhattan .",pizza,2,positive
"Decent Thai food in cute - though a bit dank - little Nolita hangout , BUT service terrible .",Thai food,2,positive
"Decent Thai food in cute - though a bit dank - little Nolita hangout , BUT service terrible .",service,0,negative
The waiter actually poured water on my hand and walked away .,waiter,0,negative
The waiter actually poured water on my hand and walked away .,water,1,neutral
"The food is mostly made from scratch , fresh and well prepared .",food,2,positive
"Worse of all , $ 60 was erroneously added to our $ 80 bill .",bill,0,negative
"NO more reservations , expensive tips and annoying stuff .",reservations,2,positive
"NO more reservations , expensive tips and annoying stuff .",tips,2,positive
"NO more reservations , expensive tips and annoying stuff .",stuff,2,positive
Try the sea bass .,sea bass,2,positive
$ 20 gets you unlimited sushi of a very high quality - I even took a friend here from Japan who said it was one of the best sushi places in the US that he has been to .,sushi,2,positive
$ 20 gets you unlimited sushi of a very high quality - I even took a friend here from Japan who said it was one of the best sushi places in the US that he has been to .,sushi places,2,positive
$ 20 gets you unlimited sushi of a very high quality - I even took a friend here from Japan who said it was one of the best sushi places in the US that he has been to .,quality,2,positive
Sushi was n't anything spectacular for the price .,Sushi,1,neutral
Sushi was n't anything spectacular for the price .,price,0,negative
"During our meal , the management came over and checked on us and even bought us a round of drinks .",management,2,positive
"During our meal , the management came over and checked on us and even bought us a round of drinks .",meal,1,neutral
"During our meal , the management came over and checked on us and even bought us a round of drinks .",round of drinks,1,neutral
"But they do n't have a toaster , which is strange .",toaster,0,negative
"So , for good food i 'd recommend it , but not for a fun night out .",food,2,positive
The menu choices are similar but the taste lacked more flavor than it looked .,taste,0,negative
The menu choices are similar but the taste lacked more flavor than it looked .,menu choices,1,neutral
The menu choices are similar but the taste lacked more flavor than it looked .,flavor,0,negative
A must for all the Dosa lovers .,Dosa,2,positive
"The portions are HUGE , so it might be good to order three things to split ( rather than one appetizer and entree per person ) for two people .",portions,2,positive
"The portions are HUGE , so it might be good to order three things to split ( rather than one appetizer and entree per person ) for two people .",appetizer,1,neutral
"The portions are HUGE , so it might be good to order three things to split ( rather than one appetizer and entree per person ) for two people .",entree,1,neutral
The appetizers are just OK and the main courses were decidedly subpar .,appetizers,1,neutral
The appetizers are just OK and the main courses were decidedly subpar .,main courses,0,negative
Someone else recommended the dessert - we also left that .,dessert,0,negative
The exotic food is beautifully presented and is a delight in delicious combinations .,exotic food,2,positive
The staff is very attentive and we can almost always get a table .,staff,2,positive
The staff is very attentive and we can almost always get a table .,table,2,positive
"Try the mediterranean salad , it is a true experience for your taste buds !!",mediterranean salad,2,positive
People are always friendly .,People,2,positive
The cream cheeses are out of this world and I love that coffee !!,cream cheeses,2,positive
The cream cheeses are out of this world and I love that coffee !!,coffee,2,positive
"From the entrees to the sides to the drinks , everything was creatively prepared yet still simple .",entrees,2,positive
"From the entrees to the sides to the drinks , everything was creatively prepared yet still simple .",sides,2,positive
"From the entrees to the sides to the drinks , everything was creatively prepared yet still simple .",drinks,2,positive
Service was prompt and courteous .,Service,2,positive
It was not above ordinary and the beef version had cheap ( undercooked ) beef .,beef version,0,negative
It was not above ordinary and the beef version had cheap ( undercooked ) beef .,) beef,0,negative
"Chance is a small cozy restaurant , with a romantic feel to it , the decor is great .",decor,2,positive
"It was nice and fresh , but I ca n't give it high scores on being authentic thai .",thai,0,negative
"Got club soda , filled with ice , no lime .","club soda , filled with ice , no lime",1,neutral
"Only wine and beer are served , but the house varities are actually quite good .",wine,1,neutral
"Only wine and beer are served , but the house varities are actually quite good .",beer,1,neutral
"Only wine and beer are served , but the house varities are actually quite good .",house varities,2,positive
"Only wine and beer are served , but the house varities are actually quite good .",served,0,negative
This place must have cost the owners afortune to build .,owners,1,neutral
This place must have cost the owners afortune to build .,cost,0,negative
"Oh , and the complimentary pudding dessert was just enough - yummy !",pudding dessert,2,positive
we split a tasty vegetable samosa and the malai tikka wrap .,vegetable samosa,2,positive
we split a tasty vegetable samosa and the malai tikka wrap .,malai tikka wrap,2,positive
Knowledge of the chef and the waitress are below average .,chef,0,negative
Knowledge of the chef and the waitress are below average .,waitress,0,negative
We were walking around the village and went into this place just for some drinks .,drinks,1,neutral
Decent wine selection too .,wine selection,2,positive
"It saves walking in and waiting for a table in the often noisy , crowded bar at dinnertime .",bar,0,negative
"It saves walking in and waiting for a table in the often noisy , crowded bar at dinnertime .",waiting,0,negative
"It saves walking in and waiting for a table in the often noisy , crowded bar at dinnertime .",table,0,negative
I have to say I have never had a disapointing meal here .,meal,2,positive
Mine was a little burnt but still delicious with goat cheese and panchetta ( raddichio was kind of bitter though ) .,goat cheese,2,positive
Mine was a little burnt but still delicious with goat cheese and panchetta ( raddichio was kind of bitter though ) .,panchetta,2,positive
Mine was a little burnt but still delicious with goat cheese and panchetta ( raddichio was kind of bitter though ) .,( raddichio,0,negative
"Disappointing food , lousy service .",food,0,negative
"Disappointing food , lousy service .",service,0,negative
"If you want a casual neighborhood bistro that has great food and excellent service , this is the place .",food,2,positive
"If you want a casual neighborhood bistro that has great food and excellent service , this is the place .",service,2,positive
great place to go for a drink too because they have 100 kinds of beer .,kinds of beer,2,positive
great place to go for a drink too because they have 100 kinds of beer .,drink,1,neutral
"Over price , and small portions .",price,0,negative
"Over price , and small portions .",portions,0,negative
"Meanwhile , the bartender continued to pour champagne from his reserve after we had finished our bottle and we enjoyed an amuse of turnip soup with pureed basil , gratis .",bartender,2,positive
"Meanwhile , the bartender continued to pour champagne from his reserve after we had finished our bottle and we enjoyed an amuse of turnip soup with pureed basil , gratis .",champagne,1,neutral
"Meanwhile , the bartender continued to pour champagne from his reserve after we had finished our bottle and we enjoyed an amuse of turnip soup with pureed basil , gratis .",turnip soup with pureed basil,2,positive
The food was well prepared and the service impecable .,food,2,positive
The food was well prepared and the service impecable .,service,2,positive
"BUt their best dish is thh Thai spiced curry noodles with shrimp - a dish that would cost $ 23.95 is most places , but it is $ 16 here .",dish,2,positive
"BUt their best dish is thh Thai spiced curry noodles with shrimp - a dish that would cost $ 23.95 is most places , but it is $ 16 here .",Thai spiced curry noodles with shrimp,2,positive
"BUt their best dish is thh Thai spiced curry noodles with shrimp - a dish that would cost $ 23.95 is most places , but it is $ 16 here .",dish,2,positive
"BUt their best dish is thh Thai spiced curry noodles with shrimp - a dish that would cost $ 23.95 is most places , but it is $ 16 here .",cost,2,positive
"Good , dark atmosphere and the music is a nice touch .",atmosphere,2,positive
"Good , dark atmosphere and the music is a nice touch .",music,2,positive
"My husband said the portions were very small , but if my main course was good to eat the portion would 've been fine for me .",portions,0,negative
"My husband said the portions were very small , but if my main course was good to eat the portion would 've been fine for me .",portion,2,positive
"My husband said the portions were very small , but if my main course was good to eat the portion would 've been fine for me .",main course,0,negative
But the thai is definitely not great -- bland and indistinguished .,thai,0,negative
"Great for groups , great for a date , great for early brunch or a nightcap .",brunch,2,positive
"Great for groups , great for a date , great for early brunch or a nightcap .",nightcap,2,positive
Our friendly server made great food suggestions and also sent both the sommelier and the fromager to the table to help suggest different pairings for wine and cheese .,food suggestions,2,positive
Our friendly server made great food suggestions and also sent both the sommelier and the fromager to the table to help suggest different pairings for wine and cheese .,server,2,positive
Our friendly server made great food suggestions and also sent both the sommelier and the fromager to the table to help suggest different pairings for wine and cheese .,sommelier,2,positive
Our friendly server made great food suggestions and also sent both the sommelier and the fromager to the table to help suggest different pairings for wine and cheese .,fromager,2,positive
Our friendly server made great food suggestions and also sent both the sommelier and the fromager to the table to help suggest different pairings for wine and cheese .,wine,1,neutral
Our friendly server made great food suggestions and also sent both the sommelier and the fromager to the table to help suggest different pairings for wine and cheese .,cheese,1,neutral
"Because we did n't have a reservation , we could only sit in the back garden , but it was great , secluded and perfect in nice weather .",back garden,2,positive
"Because we did n't have a reservation , we could only sit in the back garden , but it was great , secluded and perfect in nice weather .",reservation,0,negative
Stuffing yourself with Japanese food is a rare thing .,Japanese food,1,neutral
While the food was good ( certainly no Il Mulino ) the service was horrendous .,food,2,positive
While the food was good ( certainly no Il Mulino ) the service was horrendous .,service,0,negative
Service is not what one would expect from a joint in this price category .,Service,0,negative
Service is not what one would expect from a joint in this price category .,price category,0,negative
Our family never expected such incredible entertainment in a restaurant .,entertainment,2,positive
i would recommend reservations on weekends though .,reservations,1,neutral
Great pizza for lunch place .,pizza,2,positive
The food was very expensive ( we spent $ 160 for lunch for two ) but extremely tasty .,lunch,0,negative
We were a group of 8 and well seved .,seved,2,positive
"The signs , the specials menus , food , and even all the waitstaff are ALL TOTALLY Japanese .",signs,2,positive
"The signs , the specials menus , food , and even all the waitstaff are ALL TOTALLY Japanese .",specials menus,2,positive
"The signs , the specials menus , food , and even all the waitstaff are ALL TOTALLY Japanese .",", food",2,positive
"The signs , the specials menus , food , and even all the waitstaff are ALL TOTALLY Japanese .",waitstaff,2,positive
"I LOVE their spicy scallop roll , and my boyfriend consistently gets the sesame chicken .",scallop roll,2,positive
"I LOVE their spicy scallop roll , and my boyfriend consistently gets the sesame chicken .",sesame chicken,2,positive
"I 'm no food critic , but I 'd like to think I have a tiny bit of experience under my belt having lived in NY for the last 11 years .",food,1,neutral
I noted it was crossed off on the bill .,bill,1,neutral
Best dish is nori-wrapped tuna .,nori-wrapped tuna,2,positive
Best dish is nori-wrapped tuna .,dish,2,positive
The food was absolutely amazing !!,food,2,positive
Some servers make you feel like they are doing you a favor to bring you the food .,servers,0,negative
Some servers make you feel like they are doing you a favor to bring you the food .,food,1,neutral
"An excellent alternative to fast food joints and ordering in but , the food was slightly disappointing .",fast food,0,negative
"An excellent alternative to fast food joints and ordering in but , the food was slightly disappointing .",food,0,negative
Mermaid Inn is an overall good restaurant with really good seafood .,seafood,2,positive
The staff is also attentive and friendly .,staff,2,positive
The all you can eat deal is truly amazing here .,all you can eat deal,2,positive
"That is a problem since we paid about 20 bucks a dish , and had to order 5 dishes to get a decent taste .",dish,0,negative
"That is a problem since we paid about 20 bucks a dish , and had to order 5 dishes to get a decent taste .",taste,1,neutral
"That is a problem since we paid about 20 bucks a dish , and had to order 5 dishes to get a decent taste .",dishes,0,negative
They were such a rip-off ( $ 8.95 for four small meat patties in steamed buns ) and not worth trying .,meat patties in steamed buns,0,negative
All of the pizzas are terrific and the price is even better !,pizzas,2,positive
All of the pizzas are terrific and the price is even better !,price,2,positive
"It is about FOOD and Ambiance , and imagine how dreadful it will be it we only had to listen to an idle engine .",FOOD,0,negative
"It is about FOOD and Ambiance , and imagine how dreadful it will be it we only had to listen to an idle engine .",Ambiance,0,negative
The food was good too .,food,2,positive
"Immediately after we paid , the waiter took the money and said , okay , you guys are outta here .",waiter,0,negative
The dining room is quietly elegant with no music to shout over -- how refreshing !,dining room,2,positive
The dining room is quietly elegant with no music to shout over -- how refreshing !,music,2,positive
"Admittedly , this is not the place for gigantic pieces of fish overflowing the plate ( and thank goodness , in my opinion ) but for simple , elegant sushi there is no better place in New York or anywhere in the US .",sushi,2,positive
"Admittedly , this is not the place for gigantic pieces of fish overflowing the plate ( and thank goodness , in my opinion ) but for simple , elegant sushi there is no better place in New York or anywhere in the US .",fish,1,neutral
The menu seemed to have a wide variety of dishes for seafood lovers and interesting ways of preparing them .,menu,2,positive
The menu seemed to have a wide variety of dishes for seafood lovers and interesting ways of preparing them .,variety of dishes,2,positive
The menu seemed to have a wide variety of dishes for seafood lovers and interesting ways of preparing them .,seafood,2,positive
The white bean brushetta to start was incredible and the pasta was phenomenal .,white bean brushetta,2,positive
The white bean brushetta to start was incredible and the pasta was phenomenal .,pasta,2,positive
The rest of the menu is limited by everything is good eats .,eats,2,positive
The menu is nothing like the one on the website .,menu,0,negative
"Great food , great lay out and awesome service .",food,2,positive
"Great food , great lay out and awesome service .",lay out,2,positive
"Great food , great lay out and awesome service .",service,2,positive
Ive asked a cart attendant for a lotus leaf wrapped rice and she replied back rice and just walked away .,cart attendant,0,negative
Ive asked a cart attendant for a lotus leaf wrapped rice and she replied back rice and just walked away .,lotus leaf wrapped rice,1,neutral
Ive asked a cart attendant for a lotus leaf wrapped rice and she replied back rice and just walked away .,rice,1,neutral
We walked in on a Wednesday night and were seated promptly .,seated,2,positive
"The wait staff is very freindly , they make it feel like you 're eating in a freindly little european town .",wait staff,2,positive
"The waitstaff are all very busy , it 's not outstanding service , but I 've never been dealt with rudely .",waitstaff,0,negative
I have lived in Japan for 7 years and the taste of the food and the feel of the restaurant is like being back in Japan .,food,2,positive
I have lived in Japan for 7 years and the taste of the food and the feel of the restaurant is like being back in Japan .,feel,2,positive
I have lived in Japan for 7 years and the taste of the food and the feel of the restaurant is like being back in Japan .,taste,2,positive
"They have it all -- great price , food , and service .",price,2,positive
"They have it all -- great price , food , and service .",", food",2,positive
"They have it all -- great price , food , and service .",service,2,positive
"The flavors are great , and the menu is extensive .",flavors,2,positive
"The flavors are great , and the menu is extensive .",menu,2,positive
"The food was amazing , the service was so attentive and personable , and how about that ambience !",food,2,positive
"The food was amazing , the service was so attentive and personable , and how about that ambience !",service,2,positive
"The food was amazing , the service was so attentive and personable , and how about that ambience !",ambience,2,positive
"This place has the best interior I have seen anywhere in the northside of W'burg , and will impress whoever you bring there .",interior,2,positive
"This place has the best interior I have seen anywhere in the northside of W'burg , and will impress whoever you bring there .",place,2,positive
The food has been consistant for years and it never lets you down .,food,2,positive
I found the variety of the sashimi plate to be satisfying - fresh and yummy .,sashimi plate,2,positive
"And forget what you read under me , the atmosphere is n't that bad either .",atmosphere,1,neutral
"We could n't carry our conversation as we were routinely interrupted by waitress and servants asking us to order and hinting that we 're taking too much time -- amazing , we just sat down .",waitress,0,negative
"We could n't carry our conversation as we were routinely interrupted by waitress and servants asking us to order and hinting that we 're taking too much time -- amazing , we just sat down .",servants,0,negative
sometimes i get good food and ok service .,food,2,positive
sometimes i get good food and ok service .,service,1,neutral
"It 's a place for people who pay a lot for mediocre food , noise and a chance to be with their fellow bridge and tunnel folks .",food,1,neutral
"It 's a place for people who pay a lot for mediocre food , noise and a chance to be with their fellow bridge and tunnel folks .",", noise",0,negative
"After complaining about the chicken dish , the manager came over to tell us that , no one had ever complained before , and that we just did n't know what the dish was supposed to taste like .",chicken dish,0,negative
"After complaining about the chicken dish , the manager came over to tell us that , no one had ever complained before , and that we just did n't know what the dish was supposed to taste like .",manager,0,negative
"After complaining about the chicken dish , the manager came over to tell us that , no one had ever complained before , and that we just did n't know what the dish was supposed to taste like .",dish,1,neutral
The food was spicy and delicious .,food,2,positive
Went for a late weekday lunch .,lunch,1,neutral
Bartender was unable to tear himself away from friends at bar .,Bartender,0,negative
Bartender was unable to tear himself away from friends at bar .,bar,1,neutral
"Anyways , if you 're in the neighborhood to eat good food , I would n't waste my time trying to find something , rather go across the street to Tamari .",food,2,positive
Dahkin also offers prix fixe lunch and buffet .,prix fixe lunch,2,positive
Dahkin also offers prix fixe lunch and buffet .,buffet,2,positive
This was my frist time at Cafe St. Bart 's and I must say how delicous the food and the service was .,food,2,positive
This was my frist time at Cafe St. Bart 's and I must say how delicous the food and the service was .,service,2,positive
Went on a double date with friend and his girlfriend for a few drinks and appetizers .,drinks,1,neutral
Went on a double date with friend and his girlfriend for a few drinks and appetizers .,appetizers,1,neutral
Great place to grab a hot bagel on the way to work .,hot bagel,2,positive
"It 's like they took leftover chicken , poured oil and sprinkled pepper powder over it ( the sauce was translucent and red ) .",chicken,0,negative
"It 's like they took leftover chicken , poured oil and sprinkled pepper powder over it ( the sauce was translucent and red ) .",oil,1,neutral
"It 's like they took leftover chicken , poured oil and sprinkled pepper powder over it ( the sauce was translucent and red ) .",pepper powder,1,neutral
"It 's like they took leftover chicken , poured oil and sprinkled pepper powder over it ( the sauce was translucent and red ) .",sauce,0,negative
"One would think we 'd get an apology or complimentary drinks - instead , we got a snobby waiter would n't even take our order for 15 minutes and gave us lip when we asked him to do so .",waiter,0,negative
"One would think we 'd get an apology or complimentary drinks - instead , we got a snobby waiter would n't even take our order for 15 minutes and gave us lip when we asked him to do so .",drinks,1,neutral
"We actually gave 10 % tip ( which we have never done despite mediocre food and service ) , because we felt totally ripped off .",food,1,neutral
"We actually gave 10 % tip ( which we have never done despite mediocre food and service ) , because we felt totally ripped off .",service,1,neutral
"We actually gave 10 % tip ( which we have never done despite mediocre food and service ) , because we felt totally ripped off .",% tip,0,negative
We were looking forward to nice glass of Sangria when we arrived .,glass of Sangria,2,positive
I would highly recommand requesting a table by the window .,table by the window,2,positive
"While we enjoyed the food , we were highly disappointed by the poor service ( waiter was not quite competent and SLOW service ) and lack of remorse .",food,2,positive
"While we enjoyed the food , we were highly disappointed by the poor service ( waiter was not quite competent and SLOW service ) and lack of remorse .",service,0,negative
"While we enjoyed the food , we were highly disappointed by the poor service ( waiter was not quite competent and SLOW service ) and lack of remorse .",( waiter,0,negative
"While we enjoyed the food , we were highly disappointed by the poor service ( waiter was not quite competent and SLOW service ) and lack of remorse .",service,0,negative
"The service , however , was a bright flower in a garden .",service,2,positive
We 've been to Grocery three times and not once has an item on the menu disappointed .,menu,2,positive
"The food is very good too but for the most part , it 's just regular food , nothing special .",food,2,positive
"The food is very good too but for the most part , it 's just regular food , nothing special .",food,1,neutral
A touch more jalapeno heat for contrast and it would have been very good indeed .,jalapeno,2,positive
Tried the pad see ew on the recommendation of the last reviewer since it 's one of my favorite dishes .,pad see ew,1,neutral
Tried the pad see ew on the recommendation of the last reviewer since it 's one of my favorite dishes .,dishes,2,positive
"We ate out in the back patio , which is worth it as it 's cool and the music is hear well there .",back patio,2,positive
"We ate out in the back patio , which is worth it as it 's cool and the music is hear well there .",music,2,positive
The location is perfect .,location,2,positive
"Guacamole + shrimp appetizer was really great , we both had the filet , very good , did n't much like the frites that came with , but the filet was so good , neither of us cared .",Guacamole + shrimp appetizer,2,positive
"Guacamole + shrimp appetizer was really great , we both had the filet , very good , did n't much like the frites that came with , but the filet was so good , neither of us cared .",filet,2,positive
"Guacamole + shrimp appetizer was really great , we both had the filet , very good , did n't much like the frites that came with , but the filet was so good , neither of us cared .",frites,0,negative
"Guacamole + shrimp appetizer was really great , we both had the filet , very good , did n't much like the frites that came with , but the filet was so good , neither of us cared .",filet,2,positive
The lunch special is an asbolute steal .,lunch special,2,positive
This food is asian-air fusion .,food,1,neutral
Nothing fancy but really good food with pretty reasonable price .,food,2,positive
Nothing fancy but really good food with pretty reasonable price .,price,2,positive
"The chicken pot pie is excpetiona , the cheeseburger huge and delictable , and the service professional wan warm .",The chicken pot pie,2,positive
"The chicken pot pie is excpetiona , the cheeseburger huge and delictable , and the service professional wan warm .",cheeseburger,2,positive
"The chicken pot pie is excpetiona , the cheeseburger huge and delictable , and the service professional wan warm .",service,2,positive
"While I quite liked the food and the ambience , I 'm not quite sure if it they really deserve it the Michelin rating they have displayed so prooudly in the window .",food,2,positive
"While I quite liked the food and the ambience , I 'm not quite sure if it they really deserve it the Michelin rating they have displayed so prooudly in the window .",ambience,2,positive
Once for dinner and once for brunch .,dinner,1,neutral
Once for dinner and once for brunch .,brunch,1,neutral
Not worth the prices .,prices,0,negative
From the moment you enter till the moment you walk out the friendly and helpful staff was was just Fantastic .,staff,2,positive
Service was good and food is wonderful .,Service,2,positive
Service was good and food is wonderful .,food,2,positive
She gets 10 for her excellent service and advice .,service,2,positive
The restaurant is a bit noisy but that is something that can be overlooked once you sit down and enjoy a great meal,meal,2,positive
"being a fan of spicy ethnic foods , indian included , i made friends with this place long ago .",spicy ethnic foods,2,positive
And I say snacking because it really is not set up to be a proper dinner .,dinner,0,negative
And I say snacking because it really is not set up to be a proper dinner .,snacking,1,neutral
The quality of food at this restaurant accompanied by fantastic live jazz makes this place a perfect 10 !,quality of food,2,positive
The quality of food at this restaurant accompanied by fantastic live jazz makes this place a perfect 10 !,live jazz,2,positive
"I have eaten at Saul , many times , the food is always consistently , outrageously good .",food,2,positive
( Always ask the bartender for the SEASONAL beer !!!,SEASONAL beer,2,positive
( Always ask the bartender for the SEASONAL beer !!!,bartender,1,neutral
"If your visiting , you 'll enjoy the ambiance and the fact that it 's in Time Sq. . .",ambiance,2,positive
"We were on our way back to NJ , and since I am in NY , we figured why not grab some food ?",food,1,neutral
Service and food is what any one would expect when spending that type of money .,Service,1,neutral
Service and food is what any one would expect when spending that type of money .,food,1,neutral
LOVE the atmosphere - felt like I was in Paris .,atmosphere,2,positive
Every course was better than the next .,course,2,positive
The staff is incredibly helpful and attentive .,staff,2,positive
"If presentation and service is your thing , then this magic show works .",service,2,positive
"Apparently , the good cook works then .",cook,2,positive
The Yellowtail was particularly good as well .,Yellowtail,2,positive
I ate clams oreganta and spectacular salad with perfectly marinated cucumbers and tomatoes with lots of shrimp and basil .,clams oreganta,2,positive
I ate clams oreganta and spectacular salad with perfectly marinated cucumbers and tomatoes with lots of shrimp and basil .,salad with perfectly marinated cucumbers and tomatoes with lots of shrimp and basil,2,positive
"The menu changed , portions were even smaller than before , a lentil dish was salty beyond edibility , a basmati rice dish lacked flavor .",menu,0,negative
"The menu changed , portions were even smaller than before , a lentil dish was salty beyond edibility , a basmati rice dish lacked flavor .",", portions",0,negative
"The menu changed , portions were even smaller than before , a lentil dish was salty beyond edibility , a basmati rice dish lacked flavor .",lentil dish,0,negative
"The menu changed , portions were even smaller than before , a lentil dish was salty beyond edibility , a basmati rice dish lacked flavor .",basmati rice dish,0,negative
"The menu changed , portions were even smaller than before , a lentil dish was salty beyond edibility , a basmati rice dish lacked flavor .",flavor,0,negative
"Spice is sleek , modern and cool with a menu that will not hurt your wallet .",menu,2,positive
Patroon features a nice cigar bar and has great staff .,cigar bar,2,positive
Patroon features a nice cigar bar and has great staff .,staff,2,positive
Very affordable and excellent ambient !,ambient,2,positive
"More important , the sushi rivals the best in Tokyo .",sushi,2,positive
I have never had cheescake like this .,cheescake,2,positive
"My co-workers had to wait almost an hour for delivery , only to discover that what they got was not what they ordered .",delivery,0,negative
Its a go-to for dates as well as entertaining out of town guests .,entertaining,2,positive
Why do people rave about the ambience .,ambience,0,negative
Were meeting up with some friends for a drink at Lafayette 161 and happened to walk by Thai Angel famished .,drink,1,neutral
"Fluke sashimi drizzled with jalapeno-lime olive oil , the fruit of the oil nicely highlighting the fish 's sweetness .",Fluke sashimi,2,positive
"Fluke sashimi drizzled with jalapeno-lime olive oil , the fruit of the oil nicely highlighting the fish 's sweetness .",jalapeno-lime olive oil,2,positive
"Fluke sashimi drizzled with jalapeno-lime olive oil , the fruit of the oil nicely highlighting the fish 's sweetness .",fruit of the oil,2,positive
"Fluke sashimi drizzled with jalapeno-lime olive oil , the fruit of the oil nicely highlighting the fish 's sweetness .",fish,2,positive
Great sushi experience .,sushi,2,positive
"If you 're looking for a great meal at a decent price , go to Del Frisco 's !",meal,2,positive
"If you 're looking for a great meal at a decent price , go to Del Frisco 's !",price,2,positive
They charge $ 6.00 for rice .,rice,0,negative
My steak au poivre was one of the worst I 've had .,steak au poivre,0,negative
The owner and staff are all Japanese as well and that adds to the entire ambiance .,staff,2,positive
The owner and staff are all Japanese as well and that adds to the entire ambiance .,ambiance,2,positive
The owner and staff are all Japanese as well and that adds to the entire ambiance .,owner,2,positive
"Try the congee and the donut like deep fried dough they call Ow Ley Soh , a delicious and sweet tasting bread .",congee,2,positive
"Try the congee and the donut like deep fried dough they call Ow Ley Soh , a delicious and sweet tasting bread .",bread,2,positive
"Try the congee and the donut like deep fried dough they call Ow Ley Soh , a delicious and sweet tasting bread .",donut like deep fried dough they call Ow Ley Soh,2,positive
"Although the tables may be closely situated , the candle-light , food-quality and service overcompensate .",candle-light,2,positive
"Although the tables may be closely situated , the candle-light , food-quality and service overcompensate .",", food-quality",2,positive
"Although the tables may be closely situated , the candle-light , food-quality and service overcompensate .",service,2,positive
"Although the tables may be closely situated , the candle-light , food-quality and service overcompensate .",tables,0,negative
The food was delicious and the waiter was incredibly helpful and attentive ( considering we were the only ones there for the first hour ) .,food,2,positive
The food was delicious and the waiter was incredibly helpful and attentive ( considering we were the only ones there for the first hour ) .,waiter,2,positive
"From the spectacular caviar to the hospitable waitstaff , I felt like royalty and enjoyed every second of it .",caviar,2,positive
"From the spectacular caviar to the hospitable waitstaff , I felt like royalty and enjoyed every second of it .",waitstaff,2,positive
"Perhaps this food is considered extreme to an Upper East Side resident , but for the rest of us who 've actually eaten ethnic food , this is simply dull .",ethnic food,0,negative
The place was real empty but that was because this was the first Sunday they ever opened .,place,0,negative
This little place definitely exceeded my expectations and you sure get a lot of food for your money .,food,2,positive
This little place definitely exceeded my expectations and you sure get a lot of food for your money .,money,2,positive
"Ambience is delightful , service impeccable .",Ambience,2,positive
"Ambience is delightful , service impeccable .",", service",2,positive
"Service was excellent , and the AC worked very well too ( thank God , it was hot ! ) .",Service,2,positive
"Service was excellent , and the AC worked very well too ( thank God , it was hot ! ) .",AC,2,positive
You get the sense that the people there care about their restaurant and about your experience and that is very nice .,people,2,positive
"Both are delicious , the cooks are friendly and are willing to take a moment and speak to you and shake your hand .",cooks,2,positive
My friend ordered some of their special sushi rolls which had excellent presentation and tasted great !,sushi rolls,2,positive
Although be warned their dinner menu to sit and take out prices are different .,prices,1,neutral
Although be warned their dinner menu to sit and take out prices are different .,dinner menu to sit,1,neutral
Although be warned their dinner menu to sit and take out prices are different .,take out,1,neutral
"The staff was accomodating , the food was absolutely delicious and the place is lovely .",staff,2,positive
"The staff was accomodating , the food was absolutely delicious and the place is lovely .",food,2,positive
"The staff was accomodating , the food was absolutely delicious and the place is lovely .",place,2,positive
"my picks are : - Scallion Pancake ( fried with vegetable juice , very special and tasty ) - Guizhou Chicken - Shredded Squid Family Style ( one of my personal favorites ) - Sichuan Spicy Soft Shell Crab - Shuizhu Fish ( this one is for hardcore Sichuan food fans , I would n't recommend to my American friends as it 's very spicy .",: - Scallion Pancake,2,positive
"my picks are : - Scallion Pancake ( fried with vegetable juice , very special and tasty ) - Guizhou Chicken - Shredded Squid Family Style ( one of my personal favorites ) - Sichuan Spicy Soft Shell Crab - Shuizhu Fish ( this one is for hardcore Sichuan food fans , I would n't recommend to my American friends as it 's very spicy .",vegetable juice,2,positive
"my picks are : - Scallion Pancake ( fried with vegetable juice , very special and tasty ) - Guizhou Chicken - Shredded Squid Family Style ( one of my personal favorites ) - Sichuan Spicy Soft Shell Crab - Shuizhu Fish ( this one is for hardcore Sichuan food fans , I would n't recommend to my American friends as it 's very spicy .",) - Guizhou Chicken,2,positive
"my picks are : - Scallion Pancake ( fried with vegetable juice , very special and tasty ) - Guizhou Chicken - Shredded Squid Family Style ( one of my personal favorites ) - Sichuan Spicy Soft Shell Crab - Shuizhu Fish ( this one is for hardcore Sichuan food fans , I would n't recommend to my American friends as it 's very spicy .",- Shredded Squid Family Style,2,positive
"my picks are : - Scallion Pancake ( fried with vegetable juice , very special and tasty ) - Guizhou Chicken - Shredded Squid Family Style ( one of my personal favorites ) - Sichuan Spicy Soft Shell Crab - Shuizhu Fish ( this one is for hardcore Sichuan food fans , I would n't recommend to my American friends as it 's very spicy .",) - Sichuan Spicy Soft Shell Crab,2,positive
"my picks are : - Scallion Pancake ( fried with vegetable juice , very special and tasty ) - Guizhou Chicken - Shredded Squid Family Style ( one of my personal favorites ) - Sichuan Spicy Soft Shell Crab - Shuizhu Fish ( this one is for hardcore Sichuan food fans , I would n't recommend to my American friends as it 's very spicy .",- Shuizhu Fish,2,positive
