sentence,aspect,label_id,label
"The dv4 boasted a faster processor , more memory , and a bigger hard drive than my old computer , plus a better quality web cam , nicer screen , and many other features .",web cam,2,positive
"The dv4 boasted a faster processor , more memory , and a bigger hard drive than my old computer , plus a better quality web cam , nicer screen , and many other features .",screen,2,positive
"The dv4 boasted a faster processor , more memory , and a bigger hard drive than my old computer , plus a better quality web cam , nicer screen , and many other features .",features,2,positive
The only downfall is the battery only last 1.5-2.0 hrs when not plugged in .,battery,0,negative
The graphics on this computer are also stellar - very clear and vivid .,graphics,2,positive
"Aside from the trial software and the short battery life , lack of a webcam , its great .",trial software,0,negative
"Aside from the trial software and the short battery life , lack of a webcam , its great .",battery life,0,negative
"Aside from the trial software and the short battery life , lack of a webcam , its great .",webcam,0,negative
"As a die-hard Windows enthusiast , I shunned the idea of a Mac until this point .",Windows,2,positive
I think that if it is the motherboard again so soon that they should replace it .,motherboard,0,negative
"The computer loads in about a 1/10th of the time that my PC did , and I have all of the programs that were on my PC .",programs,2,positive
"The computer loads in about a 1/10th of the time that my PC did , and I have all of the programs that were on my PC .",loads,2,positive
"Graphics are clean and sharp , internet interfaces are seamless .",Graphics,2,positive
"Graphics are clean and sharp , internet interfaces are seamless .",", internet interfaces",2,positive
"The newer black keyboard took a little bit away from the previous gray one which looked really slick , but it is still a great notebook !",black keyboard,0,negative
Sony parts reliability and quality of service is recenlty the worst .,service,0,negative
"As with any laptop not purchased with software options , it comes with a lot of what I consider useless applications .",software options,0,negative
"As with any laptop not purchased with software options , it comes with a lot of what I consider useless applications .",applications,0,negative
"Its Office compatible , but the features and its functioning is all new again so you might as well save the money and just learn the pre installed mac programs .",features,1,neutral
"Its Office compatible , but the features and its functioning is all new again so you might as well save the money and just learn the pre installed mac programs .",functioning,1,neutral
"Its Office compatible , but the features and its functioning is all new again so you might as well save the money and just learn the pre installed mac programs .",programs,1,neutral
"Its Office compatible , but the features and its functioning is all new again so you might as well save the money and just learn the pre installed mac programs .",Office,2,positive
It just works flawlessly !,works,2,positive
"Do you think I purposely `` destroy '' my netbook , so that I can demand a new set ? Do you think it 's fun to take public transport all the way to the service center and get a non-satisfactory solution ? Or rather NO solution .",service center,0,negative
I 'm having the laptop returned unrepaired since paying $ 176 every 3 months just is n't worth it ( that 's about how long the port seems to last ) .,port,0,negative
also the battery is completely shot .,battery,0,negative
/ awesome cooling system / much better grafics card ( ATI 5870 ) / 8 GB RAM / LED backlit screen ...,cooling system,2,positive
/ awesome cooling system / much better grafics card ( ATI 5870 ) / 8 GB RAM / LED backlit screen ...,grafics card,2,positive
/ awesome cooling system / much better grafics card ( ATI 5870 ) / 8 GB RAM / LED backlit screen ...,/ LED backlit screen,2,positive
/ awesome cooling system / much better grafics card ( ATI 5870 ) / 8 GB RAM / LED backlit screen ...,) / 8 GB RAM,2,positive
The biggest problem is that the box had no instructions in it .,instructions,0,negative
"But after using it a couple of weeks , the overall operation is poor .",operation,0,negative
"Compared to similarly spec 'd PCs , this machine is good value , well built and works easily right out of the box .",value,2,positive
"Compared to similarly spec 'd PCs , this machine is good value , well built and works easily right out of the box .",built,2,positive
"Compared to similarly spec 'd PCs , this machine is good value , well built and works easily right out of the box .",works,2,positive
Screen is crystal clear and the system is very responsive .,Screen,2,positive
Screen is crystal clear and the system is very responsive .,system,2,positive
Or the cursor would show up some place else .,cursor,0,negative
It is easy to operate and I have already ordered more software and gadgets for my new Rolls Royce of laptops .,software,1,neutral
It is easy to operate and I have already ordered more software and gadgets for my new Rolls Royce of laptops .,operate,2,positive
It is easy to operate and I have already ordered more software and gadgets for my new Rolls Royce of laptops .,gadgets,1,neutral
"it might be something deep within Windows , for I was unable to create a disk image on my hard drive .",Windows,0,negative
"it might be something deep within Windows , for I was unable to create a disk image on my hard drive .",hard drive,0,negative
"it might be something deep within Windows , for I was unable to create a disk image on my hard drive .",disk image,0,negative
"The track pad to me is what really stands out though , you can do several different things with it just depending on how many fingers you use on the track pad , awesome thinking Apple !",track pad,2,positive
"The track pad to me is what really stands out though , you can do several different things with it just depending on how many fingers you use on the track pad , awesome thinking Apple !",track pad,2,positive
"Now I had not tried to use this since the disc drive had been replaced and after taking it back to the Geek Squad I found out they had accidently not used the right drive when they replaced the first one , so back it went to get the correct drive .",disc drive,0,negative
"Now I had not tried to use this since the disc drive had been replaced and after taking it back to the Geek Squad I found out they had accidently not used the right drive when they replaced the first one , so back it went to get the correct drive .",drive,0,negative
"Now I had not tried to use this since the disc drive had been replaced and after taking it back to the Geek Squad I found out they had accidently not used the right drive when they replaced the first one , so back it went to get the correct drive .",drive,1,neutral
"First , you ll discover that the word processing program known as Appleworks rarely translates perfectly on anyone else s computer , if it translates at all .",Appleworks,0,negative
"First , you ll discover that the word processing program known as Appleworks rarely translates perfectly on anyone else s computer , if it translates at all .",word processing program,0,negative
I already have a HP laptop I bought last year that 's standard size .,size,1,neutral
Battery is not upgradable to a longer life battery .,Battery,0,negative
Battery is not upgradable to a longer life battery .,battery,0,negative
apple has a reputation and is well known for its easy usage .,usage,2,positive
Returned laptop for a 3rd repair and it came back with previous problems fixed ( except for speaker grill ) but the unit started locking up during use and eventually would not operate at all .,speaker grill,0,negative
I just plug this into my 22 '' Monitor and the speedy MacOSX performs just as well on this dual-core that my Dell did with Windows 7 with a quad-core .,MacOSX,2,positive
I just plug this into my 22 '' Monitor and the speedy MacOSX performs just as well on this dual-core that my Dell did with Windows 7 with a quad-core .,Windows 7,2,positive
I just plug this into my 22 '' Monitor and the speedy MacOSX performs just as well on this dual-core that my Dell did with Windows 7 with a quad-core .,dual-core,1,neutral
I just plug this into my 22 '' Monitor and the speedy MacOSX performs just as well on this dual-core that my Dell did with Windows 7 with a quad-core .,quad-core,1,neutral
I just plug this into my 22 '' Monitor and the speedy MacOSX performs just as well on this dual-core that my Dell did with Windows 7 with a quad-core .,22 '' Monitor,1,neutral
"Love the graphics , awesome programs ( including Garageband ) , and really cool default background .",graphics,2,positive
"Love the graphics , awesome programs ( including Garageband ) , and really cool default background .",programs,2,positive
"Love the graphics , awesome programs ( including Garageband ) , and really cool default background .",Garageband,2,positive
"Love the graphics , awesome programs ( including Garageband ) , and really cool default background .",default background,2,positive
"Screen , keyboard , and mouse : If you cant see yourself spending the extra money to jump up to a Mac the beautiful screen , responsive island backlit keyboard , and fun multi-touch mouse is worth the extra money to me alone .",Screen,1,neutral
"Screen , keyboard , and mouse : If you cant see yourself spending the extra money to jump up to a Mac the beautiful screen , responsive island backlit keyboard , and fun multi-touch mouse is worth the extra money to me alone .",", keyboard",1,neutral
"Screen , keyboard , and mouse : If you cant see yourself spending the extra money to jump up to a Mac the beautiful screen , responsive island backlit keyboard , and fun multi-touch mouse is worth the extra money to me alone .",screen,2,positive
"Screen , keyboard , and mouse : If you cant see yourself spending the extra money to jump up to a Mac the beautiful screen , responsive island backlit keyboard , and fun multi-touch mouse is worth the extra money to me alone .",island backlit keyboard,2,positive
"Screen , keyboard , and mouse : If you cant see yourself spending the extra money to jump up to a Mac the beautiful screen , responsive island backlit keyboard , and fun multi-touch mouse is worth the extra money to me alone .",multi-touch mouse,2,positive
"Screen , keyboard , and mouse : If you cant see yourself spending the extra money to jump up to a Mac the beautiful screen , responsive island backlit keyboard , and fun multi-touch mouse is worth the extra money to me alone .",mouse,1,neutral
The MacBook is way too overpriced for something so simple and chaotic .,overpriced,0,negative
The OS takes some getting used to especially after being a Windows user for so long but the learning curve is so worth it !,Windows,1,neutral
"I also purchased iWork to go with it which has programs for word processing , spreadsheets , and presentations ( similar to Microsoft Office ) .",iWork,1,neutral
"I also purchased iWork to go with it which has programs for word processing , spreadsheets , and presentations ( similar to Microsoft Office ) .",programs,1,neutral
"I also purchased iWork to go with it which has programs for word processing , spreadsheets , and presentations ( similar to Microsoft Office ) .",Microsoft Office,1,neutral
"I also purchased iWork to go with it which has programs for word processing , spreadsheets , and presentations ( similar to Microsoft Office ) .",word processing,1,neutral
"I also purchased iWork to go with it which has programs for word processing , spreadsheets , and presentations ( similar to Microsoft Office ) .",", spreadsheets",1,neutral
"I also purchased iWork to go with it which has programs for word processing , spreadsheets , and presentations ( similar to Microsoft Office ) .",presentations,1,neutral
"Overall , I experienced a huge change in that my mac runs pretty fast compared to my old PC .",runs,2,positive
When I got the computer back and realizwed it still was not correct HP told me it was out of warranty and now it was my problem .,warranty,1,neutral
It also came with a built it web cam which is great because I can see an communicate with my family members back home .,built it web cam,2,positive
Good monitor and performed well .,monitor,2,positive
Good monitor and performed well .,performed,2,positive
It was secure and easy to navigate .,navigate,2,positive
I was a little weary at purchasing another 13 '' macbook almost 2 years later but t looks like the newer macbooks have gotten its current line of graphics cards in order this time around .,graphics cards,2,positive
The machine has a bluray player the book has no mention of it or how to connect it to your HDTV .,bluray player,1,neutral
The machine has a bluray player the book has no mention of it or how to connect it to your HDTV .,book,0,negative
They are by far the easiest systems to actually learn about computers with .,systems,2,positive
this apple navigates you thru the unexplored world of the internet .,internet,1,neutral
"The video card is great for media , and above average for gaming , but not a gamers first choice .",gaming,2,positive
"The video card is great for media , and above average for gaming , but not a gamers first choice .",media,2,positive
"I had of course bought a 3 year warranty , so I sent it in to be replaced and ( almost 2 months later ) the dv4 is what the sent me as a replacement .",3 year warranty,1,neutral
"Apparently there is a manufacturing defect , something with the amount of thermal paste .",thermal paste,0,negative
Despite the claims of the Apple apologists ( a vice of which I am recently myself reformed ) the internals of Mac laptops are NO different from PCs ' at this point .,internals,0,negative
Took several hours with customer support before I could even start the PC out of the box .,customer support,0,negative
Asus facial recognition does n't work and windows logon is n't either .,facial recognition,0,negative
Asus facial recognition does n't work and windows logon is n't either .,windows logon,0,negative
Windows Vista makes this computer almost unusable for online service .,Windows Vista,0,negative
Windows Vista makes this computer almost unusable for online service .,online service,0,negative
"I contacted Acer and they are giving me FREE recovery DVDs , so do n't go and pay for them , just ask for them and they should give them to you .",recovery DVDs,2,positive
Now when I order I did not go full scale for the webcam or full keyboard I wanted something for basics of being easy to carry when I use crutchs or wheelchair and with a backpack laptop bag .,webcam,1,neutral
Now when I order I did not go full scale for the webcam or full keyboard I wanted something for basics of being easy to carry when I use crutchs or wheelchair and with a backpack laptop bag .,keyboard,1,neutral
Now when I order I did not go full scale for the webcam or full keyboard I wanted something for basics of being easy to carry when I use crutchs or wheelchair and with a backpack laptop bag .,carry,2,positive
Can listen to my music and watch my videos with ease and with a great display .,display,2,positive
"Otherwise , all other features are a 1",features,1,neutral
The performance is awesome .,performance,2,positive
The display is beyond horrible .,display,0,negative
There is hardly any memory on the computer 's hard drive .,memory,0,negative
There is hardly any memory on the computer 's hard drive .,hard drive,0,negative
"Actually , I had noticed the one on the sales floor also did n't have sound !",sound,0,negative
"Next , most Acer laptop fans are on the bottom which is right on your laptop .",fans,1,neutral
the laptop preformed pretty well .,preformed,2,positive
I got my MacBook Pro because I wanted to do all the stuff I need to do without worrying about the system quitting on me or freezing for a few minutes .,system,1,neutral
I loved the netbook ( minus the fact that it was windows OS ) until this started happening .,windows OS,0,negative
"The minute you fire it up it 's all good , very easy user interface .",user interface,2,positive
I actually contact Toshiba before I started having problem and was given run around after I supplied serial number in order to delay me sending in laptop until after warrenty expired .,warrenty,0,negative
"Theres also iDVD , a program dedicated to putting all your favorite media together - photos , recordings , video projects into one program so that you can create the perfect memoir for your parents , family , siblings , and any other person important in your life that there may be .",iDVD,2,positive
"Theres also iDVD , a program dedicated to putting all your favorite media together - photos , recordings , video projects into one program so that you can create the perfect memoir for your parents , family , siblings , and any other person important in your life that there may be .",program,2,positive
"Theres also iDVD , a program dedicated to putting all your favorite media together - photos , recordings , video projects into one program so that you can create the perfect memoir for your parents , family , siblings , and any other person important in your life that there may be .",program,2,positive
After replacing the hard drive the battery stopped working ( 3 months of use ) which was frustrating .,hard drive,1,neutral
After replacing the hard drive the battery stopped working ( 3 months of use ) which was frustrating .,battery,0,negative
"I love the easy to see screen , and It works well for work , persoal or just play .",screen,2,positive
"I love the easy to see screen , and It works well for work , persoal or just play .",works,2,positive
"If what you need is a machine to do some surfing , email checking , word processing , and watching a movie or two , this is the machine you want .",", word processing",1,neutral
"If what you need is a machine to do some surfing , email checking , word processing , and watching a movie or two , this is the machine you want .",surfing,1,neutral
the mouse pad and buttons are the worst i 've ever seen .,mouse pad,0,negative
the mouse pad and buttons are the worst i 've ever seen .,buttons,0,negative
Awesome graphics !,graphics,2,positive
It really is perfect for work and play .,play,2,positive
It really is perfect for work and play .,work,2,positive
"The pro is a great product , I wish that the 13 inch models came with the Intel i processors and had a more comfortable edge ( the edges hurt my wrists ) .",Intel i processors,0,negative
"The pro is a great product , I wish that the 13 inch models came with the Intel i processors and had a more comfortable edge ( the edges hurt my wrists ) .",edge,0,negative
"The pro is a great product , I wish that the 13 inch models came with the Intel i processors and had a more comfortable edge ( the edges hurt my wrists ) .",edges,0,negative
One drawback I noticed was sound quality via USB .,sound quality via USB,0,negative
"The battery life sucked the juice from my laptop and when the extended life battery went out we were SOL there to , so much for that warranty covering all the products we purchased .",battery life,0,negative
"The battery life sucked the juice from my laptop and when the extended life battery went out we were SOL there to , so much for that warranty covering all the products we purchased .",warranty,0,negative
"I have had another Mac , but it got slow due to an older operating system .",operating system,0,negative
"That 's very possible , but since they do n't make Windows XP drivers for the sound card in this machine , I was stuck until Windows 7 came out .",Windows XP drivers,0,negative
"That 's very possible , but since they do n't make Windows XP drivers for the sound card in this machine , I was stuck until Windows 7 came out .",sound card,0,negative
"That 's very possible , but since they do n't make Windows XP drivers for the sound card in this machine , I was stuck until Windows 7 came out .",Windows 7,2,positive
"I ' ts nice to have the higher-end laptops , but this fits my budget and the features I need .",features,2,positive
"I ' ts nice to have the higher-end laptops , but this fits my budget and the features I need .",budget,2,positive
"Was disappointed to find out that the model had been discontinued , apparently because of known motherboard problems .",motherboard,0,negative
"Also the speakers are not very loud , But it is a netbook .",speakers,0,negative
LOVE THIS LAPTOP WONDERFUL PRICE FOR WHAT YOU GET !,PRICE,2,positive
Just a black screen !,screen,0,negative
A key contributor that led me to Mac is the art aspect .,art aspect,2,positive
"Eventually my battery would n't charge , so unless I had it plugged in it would n't even power on .",battery,0,negative
"Purchased for development purposes , but it has turned into my everyday laptop as well for surfing , e-mail , etc. .",surfing,2,positive
My first problem was with the pre-loaded Norton Firewall/Security program .,pre-loaded Norton Firewall/Security program,0,negative
"I had a USB connect but , i ca n't use it because it is not compatible .",USB connect,0,negative
"Accordingly , I have decided to NEVER purchase another HP product ( my five year old Compaq ) lasted 5-years before the hard drive crashed .",hard drive,0,negative
"I know that everyone thinks Macs are overpriced and overrated , but once you get past the initial expense you 'll find that they 're worth every penny ( besides , there 's always the financing plan that Best Buy offers ) .",expense,0,negative
I love the multi-touch trackpad .,multi-touch trackpad,2,positive
HP is more interested in selling extended warranties ( which cost more than the netbook new ) then they are in helping or fixing .,extended warranties,0,negative
HP is more interested in selling extended warranties ( which cost more than the netbook new ) then they are in helping or fixing .,cost,0,negative
Not too much `` junk '' software to remove .,'' software,2,positive
System is loosing about 20 % of performance because of that .,performance,0,negative
System is loosing about 20 % of performance because of that .,System,0,negative
"It is easy to use , good quality and good price .",quality,2,positive
"It is easy to use , good quality and good price .",price,2,positive
"It is easy to use , good quality and good price .",use,2,positive
"The difference in the Apple keyboard from a PC 's keyboard took a bit of tim to get used to , but overall it 's worth it !",Apple keyboard,1,neutral
"The difference in the Apple keyboard from a PC 's keyboard took a bit of tim to get used to , but overall it 's worth it !",PC 's keyboard,1,neutral
The extended warranty for the $ 4000 and up computers was the only one available for purchase on the drop drown menu .,extended warranty,1,neutral
"Only issue is that it is a little slow , and I 'm fixing that by adding more RAM .",RAM,1,neutral
"The hard drive crashed as well , and I had to buy a new power cord .",hard drive,0,negative
"The hard drive crashed as well , and I had to buy a new power cord .",power cord,0,negative
Another issue I have with it is the battery .,battery,0,negative
"After 2 months of complaints , Asus finally sent the right power supply to my techies .",power supply,1,neutral
"After 2 months of complaints , Asus finally sent the right power supply to my techies .",techies,1,neutral
"That included the extra Sony Sonic Stage software , the speakers and the subwoofer I got ( that WAS worth the money ) , the bluetooth mouse for my supposedly bluetooth enabled computer , the extended life battery and the Docking port .",Sony Sonic Stage software,1,neutral
"That included the extra Sony Sonic Stage software , the speakers and the subwoofer I got ( that WAS worth the money ) , the bluetooth mouse for my supposedly bluetooth enabled computer , the extended life battery and the Docking port .",speakers,2,positive
"That included the extra Sony Sonic Stage software , the speakers and the subwoofer I got ( that WAS worth the money ) , the bluetooth mouse for my supposedly bluetooth enabled computer , the extended life battery and the Docking port .",subwoofer,2,positive
"That included the extra Sony Sonic Stage software , the speakers and the subwoofer I got ( that WAS worth the money ) , the bluetooth mouse for my supposedly bluetooth enabled computer , the extended life battery and the Docking port .",extended life battery,1,neutral
"That included the extra Sony Sonic Stage software , the speakers and the subwoofer I got ( that WAS worth the money ) , the bluetooth mouse for my supposedly bluetooth enabled computer , the extended life battery and the Docking port .",Docking port,1,neutral
"That included the extra Sony Sonic Stage software , the speakers and the subwoofer I got ( that WAS worth the money ) , the bluetooth mouse for my supposedly bluetooth enabled computer , the extended life battery and the Docking port .",bluetooth mouse,1,neutral
"That included the extra Sony Sonic Stage software , the speakers and the subwoofer I got ( that WAS worth the money ) , the bluetooth mouse for my supposedly bluetooth enabled computer , the extended life battery and the Docking port .",bluetooth enabled,0,negative
"My MacBook Pro works like a dream , it has never overheated , or even been slightly warm for that matter .",works,2,positive
PC users use the Powerpoint program for slide-show presentation and Mac users utilize Keynote .,Keynote,1,neutral
PC users use the Powerpoint program for slide-show presentation and Mac users utilize Keynote .,Powerpoint program,1,neutral
"I get a ton of compliments on its size , and speaking as someone who regularly commutes on a bus , I can attest to the fact that this is the perfect size computer if you 're restricted to the width of your body for computing room .",size,2,positive
"I get a ton of compliments on its size , and speaking as someone who regularly commutes on a bus , I can attest to the fact that this is the perfect size computer if you 're restricted to the width of your body for computing room .",size,2,positive
"It takes me approximately 3 tries to get to each site , then after closing the browser and reopening it it actually works .",browser,1,neutral
"Easy to carry , can be taken anywhere , can be hooked up to printers , headsets .",carry,2,positive
also the keyboard does not liht up so unless your sitting in a room with some light you cant see anything and thats bad for me because my boyfriend tends to watch tv in the dark at night which leaves me with no way of seeing the keyboard .,keyboard,0,negative
also the keyboard does not liht up so unless your sitting in a room with some light you cant see anything and thats bad for me because my boyfriend tends to watch tv in the dark at night which leaves me with no way of seeing the keyboard .,keyboard,0,negative
"When I got my laptop back after this first instance it worked okay for a little bit then I started expeirencing issues again , everything from programs and drivers failing again , to it powering off for no reason , to locking up and freezing and just all sorts of issues .",programs,0,negative
"When I got my laptop back after this first instance it worked okay for a little bit then I started expeirencing issues again , everything from programs and drivers failing again , to it powering off for no reason , to locking up and freezing and just all sorts of issues .",drivers,0,negative
Love that it does n't take up space like a regular computer .,space,2,positive
Asked the customer service rep.,customer service rep.,1,neutral
"So , I took it back to the apple store and they narcissist genius bar staff ) fixed it by resetting the fan at boot up .",genius bar staff,0,negative
"So , I took it back to the apple store and they narcissist genius bar staff ) fixed it by resetting the fan at boot up .",fan,1,neutral
"So , I took it back to the apple store and they narcissist genius bar staff ) fixed it by resetting the fan at boot up .",boot up,1,neutral
"Needs Power and Mouse Cable to Plug in back instead of side , In the way of operating a mouse in small area .",Mouse Cable,0,negative
"Needs Power and Mouse Cable to Plug in back instead of side , In the way of operating a mouse in small area .",mouse,0,negative
"-4 RAM slots , 2 HDD Bays * , 16 GB RAM support - No Wireless Issues , at least for me .",RAM slots,1,neutral
"-4 RAM slots , 2 HDD Bays * , 16 GB RAM support - No Wireless Issues , at least for me .",HDD Bays,1,neutral
"-4 RAM slots , 2 HDD Bays * , 16 GB RAM support - No Wireless Issues , at least for me .","* , 16 GB RAM support",1,neutral
"-4 RAM slots , 2 HDD Bays * , 16 GB RAM support - No Wireless Issues , at least for me .",Wireless,2,positive
I agree with the previous comment that ASUS TECH SUPPORT IS HORRIBLE WHICH IS A CON IN MY OPINION .,ASUS TECH SUPPORT,0,negative
"In fact , somehow ( and I never opened it up ) some specks of dust or something got inside the screen and are now there permanently , behind the front of the screen , in the way of the display .",screen,0,negative
"In fact , somehow ( and I never opened it up ) some specks of dust or something got inside the screen and are now there permanently , behind the front of the screen , in the way of the display .",screen,0,negative
"In fact , somehow ( and I never opened it up ) some specks of dust or something got inside the screen and are now there permanently , behind the front of the screen , in the way of the display .",display,0,negative
"the mouse on the pad , the left button always sticks .",mouse on the pad,1,neutral
"the mouse on the pad , the left button always sticks .",left button,0,negative
i have tried to charge on different batteries with no luck .,batteries,0,negative
"I would recommend this computer to anyone searching for the perfect laptop , and the battery life is amazing .",battery life,2,positive
"We use the built in tools often , iTunes is open nearly every day and works great with my iPhone .",built in tools,1,neutral
"We use the built in tools often , iTunes is open nearly every day and works great with my iPhone .",", iTunes",2,positive
the size of has actually help me out quite a bit by me being able to fit it in an already full backpack and to use it at a resturant where the food on the table is always so space consuming .,size,2,positive
True quality at a great price !,quality,2,positive
True quality at a great price !,price,2,positive
Not easy to carry .,carry,0,negative
The programs that come standard with the Leopard running system are enough for the average person to run all the basics .,programs,2,positive
The programs that come standard with the Leopard running system are enough for the average person to run all the basics .,Leopard running system,1,neutral
So what am I supposed to do ? The LG service center can not provide me the `` service '' when it is called the `` service center '' .,LG service center,0,negative
So what am I supposed to do ? The LG service center can not provide me the `` service '' when it is called the `` service center '' .,`` service center,0,negative
So what am I supposed to do ? The LG service center can not provide me the `` service '' when it is called the `` service center '' .,`` service,0,negative
The Material this Pro is made out of seems a lot nicer than any PC Specs : Like I said this performs a lot better than any computer I 've had in the past .,Material,2,positive
The Material this Pro is made out of seems a lot nicer than any PC Specs : Like I said this performs a lot better than any computer I 've had in the past .,Specs,0,negative
The Material this Pro is made out of seems a lot nicer than any PC Specs : Like I said this performs a lot better than any computer I 've had in the past .,performs,2,positive
"After doing extensive research , macconnection had the lowest price on the 15 '' MBP i5 .",price,2,positive
I am ADDICTED to photo booth !,photo booth,2,positive
"The operating system and user interface is very intuitive , and the large multi-touch track pad is amazing .",operating system,2,positive
"The operating system and user interface is very intuitive , and the large multi-touch track pad is amazing .",user interface,2,positive
"The operating system and user interface is very intuitive , and the large multi-touch track pad is amazing .",multi-touch track pad,2,positive
Hard disk - The new editions gives you more hard disk space ( 500 GB instead of 320 GB ) but time has taught me never to trust an internal hard disk .,Hard disk,1,neutral
Hard disk - The new editions gives you more hard disk space ( 500 GB instead of 320 GB ) but time has taught me never to trust an internal hard disk .,hard disk space,2,positive
Hard disk - The new editions gives you more hard disk space ( 500 GB instead of 320 GB ) but time has taught me never to trust an internal hard disk .,internal hard disk,1,neutral
It is extremely portable and easily connects to WIFI at the library and elsewhere .,connects to WIFI,2,positive
"First things first , Macbook pro has many applications to make life easier , unlike the windows computers .",applications,2,positive
"First things first , Macbook pro has many applications to make life easier , unlike the windows computers .",windows,0,negative
And the screen on this thing is absolutely amazing for high quality videos and movies and gaming .,screen,2,positive
And the screen on this thing is absolutely amazing for high quality videos and movies and gaming .,gaming,2,positive
"I considered I may have too much on the computer , but after looking , there was plenty of space and that is not the issue .",space,2,positive
i must keep it plugged in at all times because it will not keep a charge for longer than four minutes .,charge,0,negative
"Summary : I 've had this laptop for 2 months , out of the blue the power adapter stops working .",power adapter,0,negative
"I saw walmart had the same computer for about $ 650 but still knowing what I know now , I would not buy it at that price .",price,0,negative
"Of course , for a student , weight is always an issue .",", weight",1,neutral
"Now mainboard is broken , have to wait for a new one .",mainboard,0,negative
"The speed difference is next to NOTHING for a mac , and the hard drive can be manually upgraded or you could just buy a $ 60 500gb external hard drive .",speed,0,negative
"The speed difference is next to NOTHING for a mac , and the hard drive can be manually upgraded or you could just buy a $ 60 500gb external hard drive .",hard drive,1,neutral
"The speed difference is next to NOTHING for a mac , and the hard drive can be manually upgraded or you could just buy a $ 60 500gb external hard drive .",500gb external hard drive,1,neutral
2 . The wireless card is low quality .,wireless card,0,negative
They also use two totally different operating systems .,operating systems,1,neutral
They are about the same size keys .,keys,1,neutral
"The people are frustrating to work with , the product itself is very cheaply made , and the accessories are less than satisfactory .",accessories,0,negative
"They offer the best warranty in the business , and do n't 3rd party it out like Toshiba .",warranty,2,positive
The only problems are the sound isnt very loud I have to wear headphones .,sound,0,negative
Again - windows based machines were not giving me anything to work with !,- windows,0,negative
"everything about a mac is wonderful , it takes a little used to learning and getting used to the new system , but you will learn fast and its all worth it .",system,1,neutral
i love the size of the computer since i play games on it .,size,2,positive
i love the size of the computer since i play games on it .,games,1,neutral
"You know , using the computer should be fun , not aggrevation , especially when you are playing games or working with photos .",playing games,1,neutral
There are no viruses or spyware to worry about like on a Windows computer .,Windows,0,negative
To be honest i think it was faulty equipment or something but idk .,equipment,0,negative
"I also love the small , convenient size of my laptop , making it a perfect tool for my academic studies .",size,2,positive
"I love its solid build , light wt and excellent battery life ( for now ) .",build,2,positive
"I love its solid build , light wt and excellent battery life ( for now ) .",wt,2,positive
"I love its solid build , light wt and excellent battery life ( for now ) .",battery life,2,positive
"while about 8 years ago , I hope that the quality has changed .",quality,0,negative
"The difference is it 's a whole lot of fun using the laptop now , still learning the Apple navigation , but is fun and comes with a lot of cool apps .",Apple navigation,1,neutral
"The difference is it 's a whole lot of fun using the laptop now , still learning the Apple navigation , but is fun and comes with a lot of cool apps .",apps,2,positive
- I propose that I can just swap the hard drives .,hard drives,1,neutral
"The battery holds up well , it 's built very solidly , and runs fast .",battery,2,positive
"The battery holds up well , it 's built very solidly , and runs fast .",built,2,positive
"The battery holds up well , it 's built very solidly , and runs fast .",runs,2,positive
Sound card is limited though .,Sound card,0,negative
This is a nicely sized laptop with lots of processing power and long battery life .,processing power,2,positive
This is a nicely sized laptop with lots of processing power and long battery life .,battery life,2,positive
This is a nicely sized laptop with lots of processing power and long battery life .,sized,2,positive
The only thing I can imagine is that Sony jumped on early specifications for Vista requirements from Microsoft and designed it to those inadequate requirements .,Vista,0,negative
"The keyboard , which generally felt okay even for someone used to a desktop keyboard , now looks terrible .",desktop keyboard,1,neutral
The display is awesome .,display,2,positive
It took several weeks just to get them to acknowledge that I owned the warranty .,warranty,0,negative
The keyboard is like no other laptop keyboard .,keyboard,1,neutral
The keyboard is like no other laptop keyboard .,keyboard,1,neutral
- Computer crashed frequently and battery life decreased very quickly .,battery life,0,negative
- I propose that they can just swap the hard drives .,hard drives,1,neutral
Every driver on the drivers/applications DVD is everything you will need for a reload .,driver,2,positive
Every driver on the drivers/applications DVD is everything you will need for a reload .,drivers/applications DVD,2,positive
I called their repair depot as was told they would send Me a new box to return the computer to the repair depot .,repair depot,1,neutral
I called their repair depot as was told they would send Me a new box to return the computer to the repair depot .,repair depot,1,neutral
It 's also fairly easy to use the Operating System .,Operating System,2,positive
We figure that after everything HIS pc actually ended up costing $ 350 more than my original Mac .,costing,0,negative
So having the AC plug go out on me and get lose or I could actually here it inside my computer on two of the three times is not good .,AC plug,0,negative
Peformance is good for the price .,Peformance,2,positive
Peformance is good for the price .,price,2,positive
The computer is currently in West Verginia doe to the method of shipping choosen by Toshiba .,shipping,0,negative
Summary : HP knew they were shipping out bad BIOS and did nothing proactive to resolve it .,BIOS,0,negative
I had 3 months when the ports started going out .,ports,0,negative
"The improvements to the OS have been relatively gradual , but substantive .",OS,2,positive
It is super easy to use .,use,2,positive
Many of my classmates computers hard drives crashed .,hard drives,0,negative
Ease of use is just one of the benefits I love about my Mac .,use,2,positive
"I would n't play a first-person shooter with this , mind , but if you wanted to run MS Office , email , chat , download a video , listen to music from a certain fruit-named music store , and were looking for a highly portable yet powerful netbook to do that all in , I 'd highly recommend checking this out .",MS Office,1,neutral
The 13 '' Macbook Pro just fits in my budget and with free shipping and no tax to CA this is the best price we can get for a great product .,shipping,2,positive
